gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,1,1,0,1,0,1,0,0,0,2,0,1,2,86.03325979336473,86.03325979336473,1
1,0,0,0,29,1,2,0,0,2,2,0,0,2,1,0,1,70.9,1964.6,0
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,25.95,1801.9,0
0,0,0,0,49,1,1,1,2,2,0,0,2,0,1,1,1,97.39436532464961,4833.920491486675,1
1,0,1,0,15,1,0,1,0,0,0,0,0,0,0,1,0,68.6,1108.6,0
1,1,0,0,15,1,0,1,0,0,0,0,0,1,0,1,1,78.07575014749511,1158.1386477992507,1
1,0,1,1,62,1,2,2,1,1,1,1,1,1,2,1,0,24.25,1424.6,0
0,0,1,0,39,1,2,1,0,0,1,0,1,1,0,0,2,93.91053313834698,3780.636420841595,1
0,0,0,1,34,1,2,1,2,2,2,2,2,2,2,1,1,116.15,3946.9,0
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1
0,0,0,0,17,1,2,1,1,0,1,0,1,0,0,0,2,92.47952976934484,1609.6787464604968,1
0,0,1,0,20,1,0,2,1,1,1,1,1,1,1,1,3,20.0,416.45,0
0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,2,20.0,417.65,0
1,0,0,0,19,1,0,0,0,0,0,0,0,0,0,1,0,45.0,865.85,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.427249113905,44.427249113905,1
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,341.6,0
0,0,0,0,8,1,0,0,0,0,2,2,0,2,0,0,3,64.1,504.05,0
0,0,0,0,65,1,2,1,2,2,0,2,0,0,1,1,2,89.85,5844.65,0
0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.65,835.15,0
0,0,0,0,16,1,0,1,0,2,0,0,0,2,0,1,2,86.25,1340.1,0
0,0,0,0,41,1,2,0,1,0,1,1,1,1,0,1,1,75.55182237479528,3104.2373764277922,1
0,0,1,0,14,1,0,1,0,0,0,0,0,2,0,1,2,78.1,1122.4,0
1,0,1,1,41,1,0,0,2,2,2,0,0,0,1,1,0,60.3,2511.3,0
1,0,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,104.8,7470.1,0
0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,3,80.88488543595427,153.32601831128235,1
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.52470015011576,79.52470015011576,1
1,0,1,0,8,1,0,0,0,2,0,0,0,0,0,1,0,49.55,393.45,0
0,0,1,1,62,1,2,0,0,0,0,0,2,2,0,1,1,70.45,4300.45,0
0,0,1,0,14,1,0,1,2,2,0,2,2,2,1,0,3,105.95,1348.9,1
1,0,0,0,50,1,0,1,2,2,2,2,0,0,1,1,1,90.1,4549.45,0
0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,0,75.1,552.95,1
0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,0,2,89.45139219537887,853.3784390757742,1
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,74.25,74.25,1
0,0,0,0,27,1,0,1,0,0,0,0,0,2,0,1,2,81.19944225667565,2227.2831872823767,1
1,0,1,1,62,1,2,2,1,1,1,1,1,1,1,0,0,24.8,1476.25,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,19.75,1
0,0,0,0,39,0,1,0,0,2,2,2,0,0,0,0,0,41.1,1597.05,0
0,1,0,0,1,1,1,1,0,0,0,0,0,2,0,1,2,85.03420014294373,85.03420014294373,1
0,0,0,0,61,1,2,1,1,1,2,0,2,0,0,1,2,101.5743717593308,6216.4118487749165,1
0,0,0,0,7,1,1,1,0,0,0,0,0,2,0,0,0,86.11717189143621,662.3891658239619,1
0,1,0,0,7,1,0,1,2,0,0,0,0,0,0,0,0,76.45,503.6,1
1,0,1,0,37,1,0,1,0,0,2,2,0,2,0,1,2,90.35,3419.3,0
0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,74.61129045474735,74.61129045474735,1
0,0,0,0,34,1,0,1,0,2,2,2,2,2,0,1,2,105.1,3634.8,0
1,0,0,0,2,1,0,1,0,0,0,1,2,2,0,0,2,94.37706169809022,167.47557769681515,1
1,0,1,1,45,1,0,0,2,2,2,2,2,2,2,1,3,84.35,3858.05,0
0,1,0,0,2,1,0,1,0,2,0,0,2,0,0,1,0,83.8,163.7,0
1,1,0,0,8,1,2,1,0,0,2,0,0,0,0,1,2,81.25,585.95,1
0,0,0,0,22,0,1,0,0,0,2,0,2,2,0,1,2,50.6,1073.3,0
1,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,114.95,7711.25,0
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,0,20.65,1057.0,0
1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,1,2,20.05,299.3,0
1,1,0,0,17,1,0,1,0,2,2,0,2,2,0,1,2,101.8,1752.45,0
1,0,1,0,9,1,0,1,0,0,0,0,0,0,0,1,2,71.94015385327225,738.7979727590056,1
0,0,1,0,68,1,0,0,2,0,0,2,0,0,1,0,0,55.9,3848.8,0
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,70.2,115.95,1
1,0,1,0,50,0,1,0,2,0,0,2,2,0,1,1,0,44.45,2188.45,0
1,0,0,0,35,1,0,1,0,2,2,0,2,2,1,1,0,102.35,3626.1,1
0,0,1,0,17,1,2,1,2,1,2,0,0,0,0,0,0,88.20483332864895,1457.9757835141372,1
0,0,0,0,12,0,1,0,0,2,2,2,2,2,1,0,2,60.65,743.3,0
1,0,1,1,47,1,2,2,1,1,1,1,1,1,2,0,3,24.55,1160.45,0
0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,55.0,55.0,1
0,0,0,0,14,1,0,1,0,2,0,0,0,2,0,1,2,86.3,1180.95,1
0,0,0,0,47,1,2,1,2,0,2,0,2,0,1,0,1,94.9,4615.25,0
0,0,0,0,3,1,0,1,1,1,0,0,0,0,0,1,2,78.88225153331283,244.8850322054035,1
1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,1,84.4,732.5,1
0,1,0,0,31,1,0,1,2,0,0,0,0,0,0,1,1,73.55,2094.65,0
0,0,0,0,5,1,0,0,1,1,0,0,0,0,0,0,1,55.95220393633708,365.28354179735817,1
1,0,1,0,5,1,2,1,2,0,0,0,0,2,0,1,2,89.15,413.25,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.4313384725423,70.4313384725423,1
1,0,1,1,36,0,1,0,2,0,2,2,2,2,1,0,1,60.7,2234.55,0
1,0,0,0,12,1,0,0,0,0,0,2,2,0,1,1,2,59.8,727.8,1
1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,1,1,20.65,595.5,0
0,1,0,0,5,0,1,0,0,0,0,0,2,2,0,0,2,45.7,198.0,1
0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,1,2,31.05,347.25,1
1,0,1,1,44,1,2,0,0,2,2,1,1,2,0,0,0,107.5226747762309,4685.030798332393,1
0,0,0,0,57,1,0,0,0,2,2,2,2,0,2,0,3,69.75,3894.4,0
0,1,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,112.4,8046.85,0
1,0,1,0,12,1,0,0,0,0,2,2,2,2,0,1,2,74.15,741.4,0
1,0,0,1,62,1,0,2,1,1,1,1,1,1,2,0,0,20.0,1250.1,0
1,0,0,0,45,1,2,1,1,1,0,0,0,2,0,1,2,93.7784634129532,4155.350078607832,1
1,0,0,0,17,1,2,1,0,1,0,0,0,0,0,1,1,81.50988351049897,1451.5621886208755,1
1,0,1,0,49,1,2,0,2,0,0,0,0,0,1,1,2,55.35,2633.95,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.75,19.75,0
0,0,0,0,6,1,0,1,0,0,0,0,2,0,0,0,2,82.65986903272513,576.8307165342791,1
1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,29.85,75.6,1
1,0,1,1,21,1,2,1,0,2,2,0,2,2,0,0,2,104.4,2157.95,1
1,0,1,0,72,1,2,0,2,2,2,2,0,0,2,1,0,67.8,4804.65,0
0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,1,2,74.13713308588312,324.2044413758543,1
1,0,0,0,3,1,2,1,0,2,2,0,2,2,0,0,3,107.95,313.6,0
0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,94.6,94.6,1
0,0,0,0,12,1,0,1,0,0,2,0,2,2,0,1,2,96.0,1062.1,1
0,0,0,0,46,1,0,1,0,2,2,2,2,2,2,1,0,104.4,4904.2,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.95,19.95,1
1,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,0,20.6,754.0,0
1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,1,45.2,492.0,0
1,0,0,0,38,1,2,1,0,0,2,2,2,0,1,0,0,95.0,3605.6,0
1,0,0,0,4,1,0,0,2,0,2,0,0,0,0,0,2,56.75,245.15,0
0,0,1,0,9,0,1,0,0,0,2,0,2,2,0,1,2,48.75,442.2,1
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,68.5,68.5,1
1,0,0,0,6,1,0,0,0,2,0,0,2,0,0,0,2,59.45,357.6,0
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,54.78173111349666,54.78173111349666,1
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.0,78.9,0
1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,78.75,412.1,1
0,0,1,1,64,1,2,2,1,1,1,1,1,1,2,1,3,24.05,1559.15,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,19.55,0
0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,94.65193928396491,94.65193928396491,1
0,0,1,0,23,1,2,1,0,0,2,0,0,2,0,0,3,90.15,2044.95,0
1,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,1,83.55,6093.3,0
0,0,0,0,9,1,0,0,0,2,0,2,2,0,0,0,3,66.25,620.55,1
0,0,1,1,35,0,1,0,0,0,0,2,2,0,1,0,3,40.9,1383.6,0
0,0,1,1,22,1,0,1,0,2,0,0,0,2,0,0,2,83.3,1845.9,1
0,0,0,0,53,1,0,2,1,1,1,1,1,1,1,0,0,20.27174029442505,1037.1698419098234,1
1,0,1,0,42,1,0,2,1,1,1,1,1,1,2,0,2,20.25,835.5,0
1,0,1,1,30,1,2,1,2,2,0,0,2,0,0,1,2,94.4,2838.7,1
0,0,0,0,70,1,2,1,0,2,2,2,0,0,1,1,0,90.25,6385.95,0
0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,0,0,100.5,7030.65,0
0,0,0,0,48,1,0,0,2,2,0,0,0,0,2,0,1,55.5,2627.35,0
0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,0,84.9,6065.3,0
0,0,1,1,6,0,1,0,0,2,2,2,0,0,2,0,3,40.55,217.5,0
0,0,0,0,19,1,0,1,2,0,2,2,2,2,0,1,2,106.6,1934.45,1
0,0,0,0,5,1,1,1,0,2,0,0,0,2,0,1,2,92.47293416528429,506.6819227175272,1
0,0,1,1,69,1,2,0,2,2,0,2,2,0,1,0,1,73.7,4885.85,0
0,0,0,0,27,1,0,1,0,0,0,0,0,0,0,1,2,74.94166256805492,1978.9372253918464,1
1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,3,19.6,686.95,0
0,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,0,24.7,1685.9,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.35,89.5,1
0,0,1,1,4,1,2,1,0,0,0,0,0,2,0,1,2,85.95,381.3,1
1,0,1,0,45,1,0,0,2,0,2,0,0,0,2,0,1,53.3,2296.25,0
0,0,1,1,7,1,2,0,0,0,0,0,0,0,0,0,2,48.8,349.8,0
1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,19.45,1378.45,0
1,0,0,0,17,1,2,1,0,2,0,0,0,0,0,0,1,82.39247428823128,1452.3105305914683,1
0,0,1,0,21,1,1,1,1,0,1,0,2,2,0,1,0,101.34436178228779,2195.5246737561806,1
0,0,0,0,5,1,0,1,0,0,0,0,2,2,0,1,1,93.47617091658398,451.89961748144015,1
0,0,1,1,18,1,0,0,2,2,0,2,0,0,1,1,3,61.5,1087.45,0
0,0,0,0,17,1,0,1,0,2,0,0,2,0,0,1,2,83.55,1329.15,0
0,0,1,0,47,1,0,0,2,0,2,0,2,0,1,1,1,66.05,3021.45,0
0,1,1,0,72,1,2,1,0,2,2,0,2,2,1,0,1,105.0,7578.05,0
0,0,0,0,33,1,1,1,0,0,0,0,0,0,0,0,2,79.08108149196929,2568.2818136395,1
0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,1,0,20.3,470.6,0
1,0,0,0,23,1,2,1,1,0,0,0,0,0,0,1,2,81.119308397951,1769.7618242946323,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.75,45.75,1
0,0,1,0,53,1,2,1,0,2,0,0,2,2,0,1,1,98.4,5149.5,1
1,0,1,0,51,1,2,0,0,0,0,2,2,2,2,1,0,75.2,3901.25,0
0,0,0,0,10,1,0,2,1,1,1,1,1,1,1,1,3,19.8,198.25,0
1,0,1,1,71,1,2,1,0,2,0,0,2,2,1,0,0,100.55,7113.75,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.7215806595969,70.7215806595969,1
0,0,0,0,64,1,2,1,0,0,2,0,2,2,1,1,1,100.05,6254.2,1
0,0,1,1,23,1,0,0,2,2,0,2,0,0,1,1,3,57.75,1282.85,0
0,0,0,0,12,1,2,1,0,2,0,0,0,2,0,1,2,89.15,1057.55,0
0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,90.15,6716.45,0
0,0,1,0,11,1,2,1,0,0,0,0,2,2,0,1,2,94.0,1078.9,1
0,0,1,1,14,1,0,1,0,0,0,0,0,0,0,0,2,70.2,1046.5,0
0,0,0,0,22,1,0,0,0,2,2,0,2,0,1,0,0,65.25,1441.8,0
0,0,1,0,62,1,2,1,0,0,2,0,2,2,0,1,2,101.35,6164.7,0
0,0,1,0,42,0,1,0,0,1,2,1,1,1,0,1,0,66.29362335022921,2824.369335278492,1
1,0,0,0,50,1,2,1,2,2,2,2,2,2,1,0,1,114.35,5791.1,0
1,0,1,0,57,1,2,1,0,0,2,0,2,1,0,0,2,100.02583585340828,5745.765250829603,1
1,0,0,0,68,1,2,1,1,2,2,1,2,2,1,1,0,114.42208777899614,7778.562911888278,1
0,0,0,0,4,1,2,1,0,1,0,1,0,2,0,1,2,93.5494759047203,362.081987801036,1
1,0,0,0,28,1,0,0,0,0,1,1,0,0,0,1,2,61.136022559768755,1714.0963290705179,1
0,1,0,0,66,1,2,0,2,2,0,2,0,0,1,1,1,63.85,4174.35,0
0,0,0,0,34,1,0,2,1,1,1,1,1,1,0,0,3,20.35,673.2,0
0,0,0,0,50,0,1,0,0,2,2,2,0,0,2,0,1,39.7,1932.75,0
1,0,0,0,29,1,2,1,0,0,0,0,0,2,0,1,2,84.9,2516.2,0
0,0,1,1,52,1,0,1,2,0,2,2,0,0,0,1,0,84.05,4326.8,0
0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.4,5127.95,1
0,1,0,0,24,1,2,1,0,2,1,0,1,2,0,1,1,100.29739591946215,2496.8668304453167,1
0,0,1,0,57,1,2,1,0,0,2,0,2,2,1,1,1,100.75,5985.0,0
0,0,1,1,68,1,2,1,0,2,0,2,0,0,1,1,0,83.65,5733.4,0
0,0,0,1,1,1,0,0,2,0,0,2,0,0,0,0,2,54.5,54.5,0
1,0,1,1,30,1,2,0,2,0,0,0,0,0,0,1,0,54.45,1588.7,0
1,0,0,0,18,1,2,1,0,0,2,0,0,2,0,1,1,90.7,1597.25,1
1,1,1,0,58,1,2,1,0,0,2,0,2,2,0,1,2,98.7,5812.6,1
1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,830.8,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.418023207042452,19.418023207042452,1
1,0,0,0,21,1,0,1,0,0,1,0,1,2,0,1,0,96.31366619546495,2030.8329407941362,1
1,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,2,47.15,223.15,1
0,0,1,1,9,1,0,1,0,0,0,2,0,0,0,1,2,75.85,647.5,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,1,19.75,208.25,0
1,1,0,0,5,0,1,0,0,0,2,2,2,0,0,0,1,45.4,214.75,0
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,69.52826287907122,117.99208084762348,1
0,0,1,1,50,1,2,1,0,0,0,0,2,0,0,1,0,84.4,4116.15,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.19124513359722,20.19124513359722,1
1,0,0,1,18,1,2,1,0,0,2,0,0,0,0,1,1,80.55,1406.65,0
0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,94.3,424.45,1
1,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.75717255607725,93.75717255607725,1
1,0,0,0,15,1,0,0,1,0,0,0,0,0,0,0,1,59.58672041247301,873.3776242545212,1
0,0,0,0,6,1,2,1,0,2,2,2,2,2,0,1,1,109.9,669.45,1
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,115.6,8220.4,0
0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,44.05,202.15,0
1,0,0,0,16,1,0,1,2,0,0,0,2,2,0,1,2,94.25,1483.25,1
0,1,0,0,46,1,2,1,0,2,2,0,2,2,0,1,2,104.45,4863.85,0
0,0,0,1,4,1,2,1,0,2,0,0,1,0,0,0,2,88.89598023948217,366.56669239650756,1
0,0,0,0,15,1,1,1,0,0,0,0,2,0,0,0,2,86.58526361082602,1280.6021174923028,1
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,44.52706508328123,132.099597691027,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.55518392903672,70.55518392903672,1
1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,2,79.32691938648374,266.8071386316292,1
0,0,0,0,13,1,0,1,2,1,0,1,2,2,0,0,2,104.65083043775397,1351.2083459186335,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,69.6271774449979,69.6271774449979,1
0,0,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,85.7214209355408,169.4893964346583,1
1,1,0,0,47,1,0,1,2,0,0,0,0,2,0,0,3,85.5,4042.3,1
0,0,1,0,37,1,2,0,2,0,2,2,0,0,1,0,1,68.1,2479.25,0
0,0,0,0,34,1,2,1,1,2,2,0,2,2,0,1,2,109.18038075403166,3580.4252083052766,1
1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,25.35,1715.15,0
1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,2,74.95,151.75,0
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.1,270.7,1
1,0,1,1,67,0,1,0,2,0,0,0,2,2,2,0,1,50.9,3281.65,0
1,0,1,0,34,1,2,1,0,0,2,0,2,2,0,0,2,100.85,3527.3,0
0,0,0,0,39,1,0,0,2,0,0,0,0,0,1,1,2,47.85,1886.4,0
0,0,1,0,21,1,2,1,0,0,0,0,0,2,0,1,2,86.5,1808.7,1
0,0,1,1,45,1,2,2,1,1,1,1,1,1,1,1,1,25.9,1216.6,0
0,0,0,0,45,1,0,1,2,2,0,0,2,2,1,1,2,100.3,4483.95,0
0,0,0,0,11,1,1,1,0,0,1,1,2,2,0,1,0,99.73165941293166,1134.333598316872,1
0,0,1,1,72,1,0,0,2,2,2,2,0,2,2,1,2,74.35,5237.4,0
0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.5,573.3,1
1,0,0,0,27,1,2,1,0,0,2,0,0,0,0,1,2,81.3,2272.8,0
0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,1,19.6,1441.65,0
1,0,0,0,20,1,0,0,0,0,0,2,0,0,0,0,3,50.0,1003.05,0
1,1,0,0,13,1,2,1,0,2,2,0,2,2,0,1,2,106.9,1364.3,1
0,0,0,1,21,1,0,0,2,0,2,0,0,2,1,0,3,64.85,1336.8,0
1,0,0,0,56,1,2,2,1,1,1,1,1,1,1,0,2,24.9,1334.0,1
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,1,0,20.6,827.3,0
0,0,0,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,6396.45,1
1,1,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,101.1,3744.05,1
1,0,1,0,38,1,2,1,2,0,0,0,2,0,0,0,0,91.7,3479.05,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.6510536205848,70.6510536205848,1
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,75.26415575681786,75.26415575681786,1
1,0,1,0,22,1,0,0,2,0,0,0,2,0,1,1,0,59.75,1374.35,0
0,0,1,1,66,1,2,1,0,2,2,0,2,2,1,1,1,102.45,6615.15,1
1,0,1,1,13,1,2,0,0,2,2,2,2,0,0,1,2,72.8,930.05,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.4,19.4,1
0,0,1,0,11,1,2,1,2,0,0,2,2,0,0,1,1,96.2,1222.05,1
0,0,1,1,50,1,0,2,1,1,1,1,1,1,2,0,0,20.15,930.9,0
1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,19.65,19.65,0
1,0,0,0,52,1,2,0,2,0,0,2,2,2,2,1,1,79.75,4217.8,0
0,0,0,0,5,0,1,0,0,0,2,0,0,2,0,0,2,39.5,210.75,1
0,0,1,0,49,1,0,2,1,1,1,1,1,1,2,1,0,20.15,973.35,0
1,0,0,0,10,1,0,1,2,2,2,2,2,2,0,1,2,110.1,1043.3,1
1,0,0,0,24,1,0,1,0,0,0,0,2,2,0,1,2,90.35,2238.5,1
1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,1389.2,1
1,0,1,1,17,1,0,2,1,1,1,1,1,1,1,0,0,19.9,329.75,0
1,0,0,0,63,1,0,1,2,2,2,2,2,2,2,0,1,109.2,7049.75,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.44122271006525,70.44122271006525,1
0,0,0,0,23,1,2,0,0,0,0,2,2,2,1,1,3,73.75,1756.6,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.832591139896827,20.832591139896827,1
0,0,1,1,64,1,2,0,0,2,0,0,0,0,1,1,0,53.85,3399.85,0
0,1,0,0,2,1,0,1,0,0,0,0,2,0,0,0,3,81.5,162.55,0
0,0,0,0,72,1,0,1,2,2,2,2,2,2,2,1,2,109.9,7624.2,0
1,0,0,0,54,1,2,1,2,2,0,2,2,2,2,1,1,108.0,5760.65,0
1,0,1,1,32,1,0,1,2,2,2,0,0,2,1,0,3,94.8,3131.55,0
0,0,1,1,70,1,2,0,2,2,0,0,2,0,2,1,1,69.2,4872.35,0
1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,64.45,4641.1,0
1,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,82.0,184.65,1
1,0,0,0,40,1,2,1,0,0,1,1,1,2,0,0,0,103.54237439117922,4134.538895960501,1
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,90.3,6287.3,0
1,0,1,0,64,1,2,1,2,2,2,0,0,0,1,0,0,89.45,5692.65,0
0,0,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,94.25,6849.75,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,19.65,38.8,0
0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,91.15,6637.9,0
0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,0,1,54.99623146889098,103.13982185054037,1
0,1,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.55,187.45,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.62971859779427,69.62971859779427,1
1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,78.5,242.05,1
0,0,0,0,24,1,0,2,1,1,1,1,1,1,1,0,1,20.45,527.35,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,19.55,0
1,0,1,0,65,1,2,1,0,2,0,0,1,0,0,0,0,90.53105556940498,5934.314556248401,1
1,1,0,0,63,1,2,1,2,2,2,0,2,2,0,1,0,109.4,7031.45,0
1,0,0,0,60,1,2,1,0,2,0,0,2,0,0,1,0,89.9,5450.7,0
1,1,0,0,31,1,2,1,0,0,2,2,2,0,0,1,0,96.6,2877.95,0
0,0,0,0,12,1,0,1,2,0,0,0,2,0,1,1,1,85.15,979.05,0
0,0,0,0,2,1,0,1,0,2,0,0,1,0,0,1,0,86.07674219586559,183.9375596162565,1
1,0,1,1,69,1,2,1,0,0,2,0,2,2,0,1,1,99.45,7007.6,1
1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,4422.95,0
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,69.75,69.75,1
1,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,2,19.6,411.15,0
0,0,0,0,37,1,2,1,0,1,1,1,0,0,0,1,2,92.46834498661501,3474.252146102602,1
0,0,0,0,60,1,0,2,1,1,1,1,1,1,2,0,3,20.6,1093.0,0
0,0,1,1,11,1,0,2,1,1,1,1,1,1,1,0,3,20.6,233.9,0
0,0,1,0,71,0,1,0,2,2,2,2,2,2,1,0,0,66.8,4689.15,0
1,0,0,0,41,1,2,2,1,1,1,1,1,1,0,1,0,25.25,996.45,0
0,0,1,1,34,1,1,1,0,0,1,1,2,1,0,1,2,96.10057012467391,3253.653471714447,1
0,0,0,0,46,1,0,0,0,0,2,2,0,0,2,0,1,54.35,2460.15,1
1,0,0,0,2,1,0,1,0,0,2,0,0,2,0,1,2,85.85,167.3,1
0,0,0,0,71,1,2,1,2,2,2,0,2,2,2,1,1,106.75,7283.25,0
1,0,1,0,46,1,0,2,1,1,1,1,1,1,0,0,2,19.6,851.2,0
0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0,2,54.43355658721083,235.82241517682874,1
0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,1,30.84190230362971,329.1725585061266,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.2,25.2,1
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.97429024318878,271.0976341439626,1
1,0,0,0,4,1,0,0,0,2,0,2,2,0,0,1,0,63.75,226.2,0
1,0,1,1,68,1,2,0,0,2,0,2,0,2,2,0,1,70.8,4859.95,0
1,0,0,1,53,1,0,0,2,2,0,2,0,0,1,0,1,62.85,3419.5,0
1,0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,3,20.25,1397.475,0
0,0,0,0,21,1,0,1,0,0,0,0,0,0,0,1,2,68.65,1493.2,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.6425692834196,45.6425692834196,1
0,0,0,0,39,1,1,1,0,0,0,0,2,1,0,1,0,96.86655744001168,3704.826425744622,1
0,0,0,0,65,1,0,0,2,2,0,2,0,0,2,1,3,59.6,3739.8,0
